date,open,high,low,close,volume,adj_close,returns,log_returns,volatility
2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,60587.15,0.02090278404977952,0.020687318243458014,0.05062323989379162
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,58683.39,-0.031421844400999266,-0.031926101818424826,0.05237796913718393
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,57541.06,-0.019465985179111134,-0.019657942646201854,0.021489178024527995
2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,58874.6,0.023175450712934476,0.022910978337253942,0.02462891124922173
2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,59491.99,0.010486525598475405,0.010431923382209742,0.025218603560266485
2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,58427.35,-0.017895518371464747,-0.018057579517003593,0.021929638873459206
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,59438.5,0.017306107499313272,0.017158062435947308,0.022615043331905456
2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,59013.8,-0.007145200501358473,-0.007170849698593443,0.020797142840744368
2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,61156.03,0.03630049242719502,0.03565715238614722,0.021421556516513646
2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,60375.84,-0.012757368324922358,-0.012839442327577983,0.02020202666097719
2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,64037.24,0.06064346268308651,0.05887576421662603,0.028457922861965114
2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,64157.01,0.0018703179587378216,0.0018685710918962383,0.028740414179176815
2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,64220.0,0.0009818100937060148,0.0009813284334161388,0.026342114962255622
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,62834.0,-0.021582061663033336,-0.021818360418123024,0.029421252459028817
2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,59415.0,-0.05441321577489899,-0.05594960850125526,0.037797109101925006
2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,59034.9,-0.006397374400403888,-0.006417925294743356,0.03456686423233584
2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,59359.01,0.0054901422717748005,0.005475126375226921,0.03453033733749911
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,59123.99,-0.003959297838693754,-0.003967156608714223,0.021009644594249158
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,58973.99,-0.0025370412247210927,-0.00254026496747557,0.020616988039815338
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,57301.86,-0.028353686091105557,-0.028763415319443375,0.02057346904376265
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,59132.13,0.03194084799341579,0.03144134758080365,0.027060869162375788
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,57487.73,-0.0278089086254798,-0.028202897779850595,0.020606573621937935
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,57970.9,0.008404750022309004,0.008369626775024829,0.02113428250289357
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,56180.0,-0.030893086013844884,-0.03138033882672037,0.02323862543073752
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,53962.97,-0.03946297614809535,-0.040262751080288636,0.026019411476610774
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,54160.86,0.0036671443399056702,0.0036604367595428834,0.02652301157353787
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,54869.95,0.013092295801802267,0.01300733247035669,0.026832545416236135
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,57042.0,0.03958541970605056,0.03882199877924005,0.028717107987642924
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,57635.99,0.010413204305599333,0.010359360363052208,0.027200933844443054
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,57338.0,-0.005170207018218909,-0.005183618786241656,0.027042416265341308
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,58132.32,0.013853291011196811,0.013758211280425158,0.02398384603743365
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,60498.0,0.04069474605520651,0.039888515176949337,0.017359969415130305
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,59993.03,-0.008346887500413236,-0.008381917831569096,0.019332442744507128
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,59132.0,-0.014352167243428138,-0.014456155768720775,0.022308013991335758
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,58213.99,-0.01552475816816612,-0.01564652918074257,0.02013854493683172
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,60313.99,0.03607380287796791,0.035438379599161005,0.023713784789535838
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,61759.99,0.023974537250810224,0.023691660342147144,0.023830982693814565
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,62947.99,0.019235754409934414,0.01905308607791393,0.024027785985578285
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,63201.05,0.004020144249244684,0.004012085061529829,0.020365928100517974
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,63348.96,0.0023403092195461994,0.0023375749611005414,0.019452779108502877
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,63578.76,0.003627526008319615,0.0036209624041565595,0.017053715312021676
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,63339.99,-0.0037554994781276996,-0.0037625690717466927,0.014435413089533847
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,64262.7,0.014567574134444872,0.01446248637939056,0.010170022745807888
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,63152.01,-0.017283587524333677,-0.017434692343162504,0.011943619304631909
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,65173.99,0.03201766657941674,0.03151578569135097,0.015300255044626987
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,65769.95,0.009144138635673427,0.009102584128001627,0.015363744467686269
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,65858.0,0.0013387572896133015,0.0013378619530761801,0.015406029249356258
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,65602.01,-0.0038869993015275828,-0.003894573316477157,0.015827720022230103
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,63327.59,-0.03466997428889751,-0.03528524055475455,0.021750002808104015
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,60805.78,-0.03982166382772501,-0.04063624492665931,0.02519392858448549
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,60649.28,-0.002573768480562233,-0.002577086316775542,0.024862364402158065
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,60752.71,0.001705378860227258,0.001703926352847916,0.019245432861842573
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,62086.0,0.021946181495442696,0.02170883041003728,0.021788555589068507
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,62058.0,-0.00045098734014104025,-0.00045108906551724495,0.021670963371829707
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,62819.91,0.012277385671468632,0.012202629820996201,0.0230318743270059
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,62224.0,-0.009486005312646983,-0.009531284031326389,0.019491088214121165
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,62160.49,-0.001020667266649511,-0.0010211885021863328,0.010499738224935953
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,60636.02,-0.02452474232426416,-0.024830482976427176,0.014876947191431705
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,60326.39,-0.005106370767738344,-0.005119452832531935,0.014974136367791782
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,62540.0,0.036693891346722296,0.03603669892744918,0.019174224296677502
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,63206.22,0.010652702270546932,0.010596362001929363,0.019472097383940012
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,62870.02,-0.005319096759781039,-0.0053332935199566596,0.019175802638861372
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,66083.99,0.051120868102157546,0.04985708823410627,0.0263696881449209
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,67074.14,0.014983205463229288,0.014872066015212413,0.026055263199115657
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,67620.01,0.008138307848598592,0.008105370403983361,0.02102787434423435
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,67421.78,-0.0029315286998625734,-0.0029358340463448997,0.020679284988082497
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,68428.0,0.014924257413553965,0.014813986471420449,0.01861602813001759
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,68378.0,-0.000730695037119311,-0.0007309621248523259,0.019346400240436004
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,69031.99,0.00956433355757702,0.00951888488044817,0.017964116748835003
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,67377.5,-0.023967004283086846,-0.02425888605349007,0.01373226052955227
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,67426.0,0.0007198248673518926,0.0007195659176902162,0.012648025162336216
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,66668.65,-0.011232313944175898,-0.01129587277243706,0.012895789602948765
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,68198.28,0.022943767422919148,0.02268451715263484,0.01592126684444876
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,66698.33,-0.02199395644582236,-0.022239429463163648,0.016912192330427532
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,67092.76,0.005913641316056761,0.005896224370562871,0.01727785920297996
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,68021.7,0.013845607186230069,0.013750632418520554,0.017845791428112105
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,69962.21,0.028527808037729363,0.02812846721520796,0.018088283852639733
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,72736.42,0.03965297837218107,0.03888698282937757,0.021937997897868305
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,72344.74,-0.00538492271134583,-0.005399473668343945,0.021039095840797595
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,70292.01,-0.028374281253896405,-0.02878461169591104,0.025108758752654444
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,69496.01,-0.011324188908526045,-0.011388795745506882,0.02349757598418472
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,69374.74,-0.0017449922664622974,-0.0017465165389545408,0.023686455903803846
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,68775.99,-0.008630662976178316,-0.008668122839253566,0.023815058175200802
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,67850.01,-0.01346371022794457,-0.013555167807772158,0.021099405354148955
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,69372.01,0.022431831623900944,0.02218393837390412,0.01535987231033121
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,75571.99,0.0893729329739763,0.08560223984821512,0.039475807714025826
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,75857.89,0.0037831476979763856,0.0037760095920657505,0.03644185200279279
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,76509.78,0.008593568843003663,0.00855685431952021,0.0351172127843803
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,76677.46,0.0021916152418686163,0.0021892171563324633,0.034847278346336275
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,80370.01,0.04815691599591321,0.04703330369431591,0.03506656183177354
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,88647.99,0.10299836966550102,0.09803226217915882,0.041849497163428936
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,87952.01,-0.00785105223479976,-0.007882034011635572,0.045344923447740854
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,90375.2,0.027551274837266382,0.027178568661184198,0.038578307671058014
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,87325.59,-0.03374388106471693,-0.03432634643790914,0.04442406558905906
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,91032.07,0.04244437398018164,0.041568314974823425,0.044673923963998344
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,90586.92,-0.004890034907478302,-0.004902030249246929,0.04537664057315696
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,89855.99,-0.008068824947354392,-0.008101554091419313,0.04556050238288088
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,90464.08,0.006767384122082332,0.006744588166355547,0.025249546828921055
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,92310.79,0.020413737695668788,0.02020817024435305,0.0254520361929689
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,94286.56,0.02140345673566446,0.021177619537080205,0.02472896859800426
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,98317.12,0.04274798019993509,0.04185951709945262,0.020628752303789324
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,98892.0,0.0058472013826280644,0.005830172847894076,0.017596948171350595
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,97672.4,-0.012332645714516866,-0.012409323871574746,0.0189617000190731
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,97900.04,0.002330648166728677,0.002327936418892903,0.017578504309829
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,93010.01,-0.04994921350389636,-0.051239836346874276,0.02959815188487696
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,91965.16,-0.011233737099909935,-0.011297312096130885,0.02914942348833683
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,95863.11,0.04238507278190995,0.04151142667791282,0.03261068755277078
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,95643.98,-0.002285863665387078,-0.002288480239917697,0.027457720524035247
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,97460.0,0.018987290156683212,0.01880928130380514,0.028635564288784842
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,96407.99,-0.010794274574184248,-0.010852955416106586,0.02854638059203798
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,97185.18,0.008061468764155144,0.008029148706736931,0.0287562442526018
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,95840.62,-0.01383503122595442,-0.013931627244584067,0.02050009919074876
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,95849.69,9.463628261174861e-05,9.463180488125695e-05,0.019475386715741144
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,98587.32,0.028561699051921963,0.028161417666881416,0.01547053738403205
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,96945.63,-0.016652141472148774,-0.01679234704122157,0.017305019096744596
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,99740.84,0.028832759145512643,0.028424916087496886,0.019205779201412438
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,99831.99,0.0009138683812970338,0.0009134510578209996,0.018242454716677105
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,101109.59,0.012797501081567075,0.012716305068205409,0.018455463015444068
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,97276.47,-0.0379105483466009,-0.03864784755258232,0.024106282770957645
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,96593.0,-0.007026056763778543,-0.007050855728157901,0.024367463092801696
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,101125.0,0.04691851376393741,0.04585110055392514,0.028431677316671004
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,100004.29,-0.011082422744128628,-0.011144290310743151,0.0278295381846737
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,101424.25,0.014198990863292016,0.014099129370686553,0.02622473507142549
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,101420.0,-4.19031937628489e-05,-4.190407172619906e-05,0.02623799098473388
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,104463.99,0.030013705383553635,0.02957210835064263,0.028099449254190414
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,106058.66,0.01526526030644626,0.015149918553743596,0.020802702430540117
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,106133.74,0.0007079101319968917,0.0007076596818099129,0.01976574282184745
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,100204.01,-0.0558703575319216,-0.057491789143001994,0.027609355318815174
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,97461.86,-0.027365671293993032,-0.02774708582409932,0.029240850686318185
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,97805.44,0.0035252764517319513,0.003519077229743537,0.028443753134301676
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,97291.99,-0.005249707991702657,-0.005263536125710258,0.02836583676916646
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,95186.27,-0.02164330280426996,-0.02188095438284901,0.023940588909052266
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,94881.47,-0.003202142493870186,-0.0032072803231183965,0.021170782880907034
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,98663.58,0.03986141867321402,0.039087452998785556,0.02966224484533123
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,99429.6,0.0077639591022340415,0.007733974670366026,0.022026789312192745
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,95791.6,-0.03658870195595676,-0.03727485759295436,0.024056009409173622
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,94299.03,-0.01558142885179914,-0.01570409519397809,0.024377427794138224
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,95300.0,0.01061484937862045,0.010558907393903796,0.02507232202911391
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,93738.2,-0.01638824763903468,-0.016524020398176582,0.02448167733521822
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,92792.05,-0.010093537106537043,-0.010144822242994745,0.024679057923807073
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,93576.0,0.008448460832582105,0.008412972329420844,0.017381090853134017
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,94591.79,0.010855240659998211,0.010796745473918477,0.017863270946974947
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,96984.79,0.025298178626284695,0.02498347626229524,0.015970828931924363
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,98174.18,0.012263675572221189,0.012189085912690157,0.014274749293810807
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,98220.5,0.0004718144831972193,0.00047170321374159335,0.014226006047119615
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,98363.61,0.0014570278098766654,0.001455967374787927,0.011143073447173845
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,102235.6,0.039364049367443865,0.03860903512357024,0.013874689965113828
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,96954.61,-0.05165509861535522,-0.05303702286757633,0.028639928113749498
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,95060.61,-0.01953491432743626,-0.019728242676769096,0.02995479650668537
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,92552.49,-0.026384429891623817,-0.026738745131460816,0.029358348317153008
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,94726.11,0.02348526765730452,0.02321373193383758,0.03081064574717003
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,94599.99,-0.0013314174940783907,-0.0013323046178590012,0.03076785104098442
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,94545.06,-0.0005806554525006336,-0.0005808240981644022,0.030706788987703553
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,94536.1,-9.476962625010188e-05,-9.477411717486941e-05,0.024057042322733292
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,96560.86,0.021417849900725594,0.021191710994825055,0.018658538529896684
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,100497.35,0.04076693186038316,0.03995787586321273,0.021991618625308126
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,99987.3,-0.005075258203325772,-0.005088181069371945,0.017405970187714986
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,104077.48,0.04090699518838892,0.040092443843718385,0.020433181747156443
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,104556.23,0.0045999384304846735,0.004589391046213007,0.019818952993576267
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,101331.57,-0.030841395103859304,-0.0313270015419219,0.026006917048910918
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,102260.01,0.009162396279856155,0.009120676170877553,0.025626383667692976
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,106143.82,0.03797975376689289,0.03727627951194209,0.027391688441933043
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,103706.66,-0.022960922265658046,-0.023228630058235156,0.027574674552099426
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,103910.34,0.0019640011547956693,0.001962075026061362,0.027280257042735765
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,104870.5,0.009240273874573157,0.009197843721146091,0.02274225656970643
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,104746.85,-0.0011790732379457491,-0.0011797688916675218,0.02270763213777744
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,102620.0,-0.020304667873067395,-0.02051364123722352,0.020530125996298665
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,102082.83,-0.0052345546677060595,-0.005248302947392055,0.020412173217062363
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,101335.52,-0.0073206238502596666,-0.00734755111376838,0.011629709878504193
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,103733.24,0.023661199942527578,0.023385612440133215,0.013806137479943777
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,104722.94,0.00954081835292131,0.009495592181071395,0.014264384613316205
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,102429.56,-0.021899499765762886,-0.022142853251164527,0.016079388469158157
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,100635.65,-0.01751359666096397,-0.017668774175154188,0.016893729874328873
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,97700.59,-0.029165211334154395,-0.029598970722466058,0.01844176303671723
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,101328.52,0.03713314320824468,0.03646031368487303,0.02488588269855435
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,97763.13,-0.03518644109279401,-0.03582039951426249,0.02812208823986721
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,96612.43,-0.011770285996367091,-0.011840104206887518,0.025186106438671117
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,96554.35,-0.0006011648811647952,-0.0006013456532248081,0.02415622860711424
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,96506.8,-0.0004924687494659574,-0.0004925900520273397,0.023942761017516787
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,96444.74,-0.0006430634939713631,-0.0006432703479849328,0.023700156962709513
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,96462.75,0.00018673905907151678,0.00018672162550374357,0.02136222633499101
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,97430.82,0.010035687350816946,0.009985664239646478,0.014531354150190884
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,95778.2,-0.016961983897908373,-0.017107486030289196,0.008845484100234835
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,97869.99,0.021839938524633062,0.021604863590941464,0.011838824418624617
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,96608.14,-0.0128931248485874,-0.012976962582638805,0.013115933976643405
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,97500.48,0.009236695789816451,0.009194298389878524,0.013544610575559434
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,97569.66,0.0007095349684433927,0.0007092833675137415,0.01351784824435916
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,96118.12,-0.014876960727340904,-0.014988732643856638,0.01493080454075792
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,95780.0,-0.0035177550289164916,-0.0035239568777999416,0.014211036348639286
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,95671.74,-0.0011302986009604776,-0.001130937870179614,0.012675137427389245
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,96644.37,0.01016632497746972,0.010114995490717066,0.009736105255199318
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,98305.0,0.017182894357943512,0.017036938024453396,0.010601018192398679
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,96181.98,-0.02159625654849706,-0.021832868521335577,0.013392213376318744
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,96551.01,0.0038367893861199764,0.0038294476827775473,0.013543756617039378
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,96258.0,-0.003034768875022631,-0.0030393831239023624,0.01226151014554436
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,91552.88,-0.04888030085811046,-0.05011535775172125,0.022396898589315574
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,88680.4,-0.0313750916410277,-0.03187783350742482,0.024106191979228874
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,84250.09,-0.04995816437454048,-0.05124925785668909,0.0261299188422898
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,84708.58,0.005442011990729023,0.005427257747781736,0.023672720896654544
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,84349.94,-0.0042338096093689215,-0.004242797559089215,0.024470922333935805
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,86064.53,0.02032710396711601,0.020123266049919198,0.027557853100492122
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,94270.0,0.09534090292481712,0.09106564168828868,0.05065357147578716
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,86220.61,-0.08538654927336375,-0.08925376118948612,0.0576870651524008
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,87281.98,0.012309933784973248,0.01223478265846054,0.056984525288701446
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,90606.01,0.038083806073143656,0.03737651951263447,0.05398387339459213
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,89931.89,-0.007440124556858829,-0.007467940338037054,0.05445023004607808
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,86801.75,-0.034805673493573885,-0.035425823298239754,0.0569380785486014
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,86222.45,-0.006673828580645025,-0.006696198157303769,0.05667941001822453
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,80734.37,-0.0636502442229373,-0.06576620160006473,0.04309829789517546
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,78595.86,-0.026488223045525672,-0.026845356703792466,0.03302314372243101
